model,heldout_subject,n_test,acc,bal_acc,f1_macro,best_params,fit_time_sec,infer_ms_per_window
RF,13,752,0.898936170212766,0.8207133903222343,0.82482227958326,"{'clf__max_depth': None, 'clf__n_estimators': 500}",228.47413239999878,0.3801759999987553
RF,14,775,0.8232258064516129,0.7251797488461442,0.7108128450887525,"{'clf__max_depth': None, 'clf__n_estimators': 500}",316.6944407999981,0.4921924999871408
RF,15,610,0.8459016393442623,0.7575728478862838,0.7448174556403668,"{'clf__max_depth': None, 'clf__n_estimators': 500}",158.9090348999962,0.48601000002236106
RF,16,681,0.8883994126284875,0.821146214896215,0.8327468786022187,"{'clf__max_depth': None, 'clf__n_estimators': 400}",378.94855700000335,0.37291050000931136
RF,17,703,0.844950213371266,0.7406002534051315,0.7487386728819291,"{'clf__max_depth': None, 'clf__n_estimators': 400}",327.6620277999973,0.43804749999253545
RF,18,640,0.8609375,0.7715662244732011,0.7737462944664032,"{'clf__max_depth': None, 'clf__n_estimators': 500}",153.29777750000358,0.41294799997558584
RF,19,716,0.8198324022346368,0.7331001508260574,0.7343881852712333,"{'clf__max_depth': None, 'clf__n_estimators': 400}",210.48160510000162,0.4248794999875827
RF,20,599,0.8263772954924875,0.7095763278920375,0.6981675275532299,"{'clf__max_depth': None, 'clf__n_estimators': 500}",316.2610025999966,0.49697549999109475
RF,21,607,0.8500823723228995,0.7424817385422797,0.7435455334912435,"{'clf__max_depth': None, 'clf__n_estimators': 500}",161.21265719999792,0.5309339999803342
RF,22,722,0.7853185595567868,0.6767212515327726,0.6792142940259585,"{'clf__max_depth': None, 'clf__n_estimators': 500}",236.61760289999802,0.6371135000154027
RF,23,704,0.8011363636363636,0.7454499866124833,0.733469729193513,"{'clf__max_depth': None, 'clf__n_estimators': 500}",355.0748739999981,0.4369465000127093
RF,24,653,0.8575803981623277,0.7888477414037445,0.7594334387930026,"{'clf__max_depth': None, 'clf__n_estimators': 400}",460.2586325999946,0.3354925000166986
RF,25,616,0.7954545454545454,0.766400655947614,0.7309051971328154,"{'clf__max_depth': None, 'clf__n_estimators': 400}",158.8328548999998,0.4289799999969546
RF,26,789,0.7845373891001267,0.7043365440262558,0.6855852474278985,"{'clf__max_depth': None, 'clf__n_estimators': 400}",230.9290575999985,0.44163899998238776
RF,27,694,0.8847262247838616,0.7897465437788018,0.797548080974541,"{'clf__max_depth': None, 'clf__n_estimators': 500}",154.63480520000303,0.5340274999980466
RF,28,700,0.8342857142857143,0.7228170002321439,0.7356120382516477,"{'clf__max_depth': None, 'clf__n_estimators': 400}",230.59276490000047,0.4920025000319583
RF,29,736,0.8519021739130435,0.7486883139263492,0.7591841104559894,"{'clf__max_depth': None, 'clf__n_estimators': 500}",327.6943100000062,0.727014500007499
RF,30,654,0.8409785932721713,0.6997182015979009,0.6975693944387842,"{'clf__max_depth': None, 'clf__n_estimators': 500}",449.24294889999874,0.5729010000140988
RF,31,758,0.7823218997361477,0.6594150641025641,0.6375411585767652,"{'clf__max_depth': None, 'clf__n_estimators': 500}",594.158633900006,0.44307650001428556
RF,32,686,0.8396501457725948,0.7516312014750768,0.7487944275405245,"{'clf__max_depth': None, 'clf__n_estimators': 500}",157.74485540000023,0.43415449999884004
RF,33,692,0.8959537572254336,0.8287691210785584,0.8320865312167026,"{'clf__max_depth': None, 'clf__n_estimators': 500}",220.83672110000043,0.4122500000084983
RF,34,632,0.8607594936708861,0.7911272893772894,0.7761040631071043,"{'clf__max_depth': None, 'clf__n_estimators': 500}",157.54584769999929,0.4670999999871128
RF,35,852,0.7769953051643192,0.7077612038851757,0.6846788506713986,"{'clf__max_depth': None, 'clf__n_estimators': 200}",211.09347430000344,0.202453499987314
RF,36,734,0.8337874659400545,0.7529403073286052,0.7358119067741451,"{'clf__max_depth': None, 'clf__n_estimators': 400}",155.83832809999876,0.45026750001852633
RF,37,680,0.9,0.8122084177578306,0.8296354548334033,"{'clf__max_depth': None, 'clf__n_estimators': 500}",228.07996840000123,0.44991999999183463
RF,38,671,0.8584202682563339,0.704924282045024,0.7198834419624079,"{'clf__max_depth': None, 'clf__n_estimators': 500}",337.73404799999844,0.5546574999971199
RF,39,693,0.873015873015873,0.7132034632034632,0.7172454395113702,"{'clf__max_depth': None, 'clf__n_estimators': 500}",451.28171300000395,0.5080094999721041
RF,40,648,0.8734567901234568,0.7594676346464156,0.7617755691588142,"{'clf__max_depth': None, 'clf__n_estimators': 500}",616.9372289000021,0.4640015000040876
