subject,N,draw,model,n_labeled,n_test,f1_A_subject_only,f1_B_crosssubject_zero_label,f1_C_crosssubject_plus_labels
16,20,rand3,SVM,80,601,0.7602,0.8125,0.8338
16,20,rand3,RF,80,601,0.779,0.8254,0.8406
16,20,rand4,SVM,80,601,0.7463,0.8072,0.8145
16,20,rand4,RF,80,601,0.7406,0.8282,0.8481
16,50,first,SVM,200,481,0.7566,0.7557,0.7686
16,50,first,RF,200,481,0.7784,0.779,0.7911
16,50,rand0,SVM,200,481,0.8398,0.7835,0.7979
16,50,rand0,RF,200,481,0.8342,0.8095,0.8475
16,50,rand1,SVM,200,481,0.8429,0.7893,0.8075
16,50,rand1,RF,200,481,0.8419,0.7994,0.8377
16,50,rand2,SVM,200,481,0.8493,0.8083,0.8142
16,50,rand2,RF,200,481,0.8241,0.8146,0.8282
16,50,rand3,SVM,200,481,0.8213,0.793,0.808
16,50,rand3,RF,200,481,0.8025,0.8229,0.8445
16,50,rand4,SVM,200,481,0.8046,0.7708,0.7927
16,50,rand4,RF,200,481,0.7964,0.7887,0.8206
16,100,first,SVM,381,300,0.3048,0.2929,0.2952
16,100,first,RF,381,300,0.3294,0.2992,0.3209
16,100,rand0,SVM,381,300,0.3376,0.2603,0.2603
16,100,rand0,RF,381,300,0.322,0.2861,0.2667
16,100,rand1,SVM,381,300,0.3868,0.3209,0.3399
16,100,rand1,RF,381,300,0.3764,0.3351,0.347
16,100,rand2,SVM,381,300,0.3965,0.3394,0.3594
16,100,rand2,RF,381,300,0.3956,0.3533,0.3685
16,100,rand3,SVM,381,300,0.339,0.2605,0.2654
16,100,rand3,RF,381,300,0.3341,0.2663,0.2673
16,100,rand4,SVM,381,300,0.3566,0.2802,0.2881
16,100,rand4,RF,381,300,0.3489,0.2899,0.2973
17,5,first,SVM,20,683,0.4869,0.8104,0.8131
17,5,first,RF,20,683,0.5095,0.7876,0.7916
17,5,rand0,SVM,20,683,0.6003,0.8068,0.8091
17,5,rand0,RF,20,683,0.5677,0.7786,0.7789
17,5,rand1,SVM,20,683,0.5463,0.8105,0.8184
17,5,rand1,RF,20,683,0.5317,0.7797,0.7774
17,5,rand2,SVM,20,683,0.6191,0.803,0.8085
17,5,rand2,RF,20,683,0.6528,0.7843,0.78
17,5,rand3,SVM,20,683,0.6038,0.8127,0.818
17,5,rand3,RF,20,683,0.631,0.7844,0.7795
17,5,rand4,SVM,20,683,0.5892,0.8057,0.8107
17,5,rand4,RF,20,683,0.5536,0.7798,0.7831
17,10,first,SVM,40,663,0.6059,0.8085,0.819
17,10,first,RF,40,663,0.6075,0.7814,0.786
17,10,rand0,SVM,40,663,0.7566,0.8084,0.8107
17,10,rand0,RF,40,663,0.7507,0.7819,0.7865
17,10,rand1,SVM,40,663,0.6741,0.8055,0.8159
17,10,rand1,RF,40,663,0.6522,0.7825,0.7899
17,10,rand2,SVM,40,663,0.6588,0.8086,0.8086
17,10,rand2,RF,40,663,0.6868,0.7879,0.7966
17,10,rand3,SVM,40,663,0.6818,0.8109,0.8242
17,10,rand3,RF,40,663,0.6663,0.7977,0.7978
17,10,rand4,SVM,40,663,0.6948,0.8051,0.8108
17,10,rand4,RF,40,663,0.6995,0.7805,0.7827
17,20,first,SVM,80,623,0.5357,0.7979,0.8062
17,20,first,RF,80,623,0.5216,0.7739,0.7763
17,20,rand0,SVM,80,623,0.6973,0.8099,0.8412
17,20,rand0,RF,80,623,0.7252,0.7922,0.8079
17,20,rand1,SVM,80,623,0.7938,0.8133,0.8315
17,20,rand1,RF,80,623,0.7609,0.7956,0.8015
17,20,rand2,SVM,80,623,0.7351,0.8098,0.8352
17,20,rand2,RF,80,623,0.7367,0.7825,0.7957
17,20,rand3,SVM,80,623,0.7159,0.8012,0.816
17,20,rand3,RF,80,623,0.775,0.7783,0.7919
17,20,rand4,SVM,80,623,0.8138,0.8165,0.848
17,20,rand4,RF,80,623,0.7849,0.7943,0.8204
17,50,first,SVM,200,503,0.7401,0.796,0.8193
17,50,first,RF,200,503,0.7261,0.7495,0.7843
17,50,rand0,SVM,200,503,0.8625,0.7923,0.8388
17,50,rand0,RF,200,503,0.8303,0.8114,0.8412
17,50,rand1,SVM,200,503,0.8701,0.8301,0.8496
17,50,rand1,RF,200,503,0.796,0.7833,0.8096
17,50,rand2,SVM,200,503,0.7801,0.7868,0.835
17,50,rand2,RF,200,503,0.817,0.7828,0.8192
17,50,rand3,SVM,200,503,0.8838,0.8332,0.8945
17,50,rand3,RF,200,503,0.8699,0.7719,0.8201
17,50,rand4,SVM,200,503,0.8198,0.7979,0.8436
17,50,rand4,RF,200,503,0.8051,0.7639,0.8068
17,100,first,SVM,390,313,0.5903,0.5854,0.6179
17,100,first,RF,390,313,0.6339,0.514,0.5888
17,100,rand0,SVM,390,313,0.6654,0.5714,0.6117
17,100,rand0,RF,390,313,0.6333,0.6411,0.6778
17,100,rand1,SVM,390,313,0.578,0.5876,0.6283
17,100,rand1,RF,390,313,0.5918,0.7702,0.8029
17,100,rand2,SVM,390,313,0.6057,0.5377,0.5424
17,100,rand2,RF,390,313,0.5993,0.6038,0.6002
17,100,rand3,SVM,390,313,0.5903,0.5897,0.6349
17,100,rand3,RF,390,313,0.647,0.6361,0.6003
17,100,rand4,SVM,390,313,0.6062,0.5941,0.604
17,100,rand4,RF,390,313,0.6345,0.5375,0.5746
18,5,first,SVM,20,620,0.4488,0.8102,0.8181
18,5,first,RF,20,620,0.5287,0.772,0.7684
18,5,rand0,SVM,20,620,0.6039,0.8099,0.8099
18,5,rand0,RF,20,620,0.6247,0.7717,0.7659
18,5,rand1,SVM,20,620,0.5908,0.8069,0.8096
18,5,rand1,RF,20,620,0.6895,0.7689,0.7689
18,5,rand2,SVM,20,620,0.5705,0.8096,0.8124
18,5,rand2,RF,20,620,0.5386,0.7708,0.7665
18,5,rand3,SVM,20,620,0.5857,0.815,0.815
18,5,rand3,RF,20,620,0.6536,0.7764,0.7746
18,5,rand4,SVM,20,620,0.6209,0.8044,0.8044
18,5,rand4,RF,20,620,0.6212,0.769,0.7704
18,10,first,SVM,40,600,0.5892,0.8108,0.8162
18,10,first,RF,40,600,0.6548,0.7734,0.7822
18,10,rand0,SVM,40,600,0.7146,0.7957,0.81
18,10,rand0,RF,40,600,0.7209,0.7576,0.7568
18,10,rand1,SVM,40,600,0.6348,0.8163,0.8163
18,10,rand1,RF,40,600,0.6369,0.7758,0.7652
18,10,rand2,SVM,40,600,0.694,0.8103,0.8189
18,10,rand2,RF,40,600,0.6974,0.7749,0.7899
18,10,rand3,SVM,40,600,0.7361,0.8072,0.8158
18,10,rand3,RF,40,600,0.7702,0.7749,0.7736
18,10,rand4,SVM,40,600,0.7159,0.7985,0.8068
18,10,rand4,RF,40,600,0.6971,0.7588,0.7698
18,20,first,SVM,80,560,0.6149,0.8024,0.8116
18,20,first,RF,80,560,0.6209,0.7663,0.7793
18,20,rand0,SVM,80,560,0.8138,0.8134,0.8228
18,20,rand0,RF,80,560,0.8468,0.7835,0.8026
18,20,rand1,SVM,80,560,0.7785,0.8088,0.822
18,20,rand1,RF,80,560,0.7368,0.7663,0.7975
18,20,rand2,SVM,80,560,0.7916,0.8067,0.8129
18,20,rand2,RF,80,560,0.8007,0.7696,0.7852
18,20,rand3,SVM,80,560,0.7891,0.8053,0.8156
18,20,rand3,RF,80,560,0.7993,0.7859,0.7977
18,20,rand4,SVM,80,560,0.7876,0.8152,0.8212
18,20,rand4,RF,80,560,0.8738,0.7766,0.7962
18,50,first,SVM,200,440,0.8119,0.829,0.8441
18,50,first,RF,200,440,0.8698,0.7927,0.8466
18,50,rand0,SVM,200,440,0.8993,0.8426,0.8734
18,50,rand0,RF,200,440,0.8902,0.7849,0.8317
18,50,rand1,SVM,200,440,0.8062,0.7745,0.7998
18,50,rand1,RF,200,440,0.8348,0.7315,0.7523
18,50,rand2,SVM,200,440,0.8175,0.7625,0.7952
18,50,rand2,RF,200,440,0.8526,0.7355,0.7795
18,50,rand3,SVM,200,440,0.8369,0.7741,0.7877
18,50,rand3,RF,200,440,0.8389,0.7552,0.7696
18,50,rand4,SVM,200,440,0.8017,0.7916,0.799
18,50,rand4,RF,200,440,0.7785,0.7574,0.8187
18,100,first,SVM,366,274,0.454,0.452,0.452
18,100,first,RF,366,274,0.4366,0.4425,0.4693
18,100,rand0,SVM,366,274,0.4309,0.483,0.4966
18,100,rand0,RF,366,274,0.4309,0.4619,0.4619
18,100,rand1,SVM,366,274,0.6016,0.4674,0.4679
18,100,rand1,RF,366,274,0.4512,0.3942,0.4421
18,100,rand2,SVM,366,274,0.6338,0.4341,0.4351
18,100,rand2,RF,366,274,0.4721,0.4246,0.454
18,100,rand3,SVM,366,274,0.484,0.4515,0.452
18,100,rand3,RF,366,274,0.4674,0.405,0.5949
18,100,rand4,SVM,366,274,0.4614,0.4133,0.4341
18,100,rand4,RF,366,274,0.4294,0.4055,0.4143
19,5,first,SVM,20,696,0.3832,0.7501,0.7679
19,5,first,RF,20,696,0.4322,0.777,0.7804
19,5,rand0,SVM,20,696,0.5421,0.7464,0.7615
19,5,rand0,RF,20,696,0.5149,0.7774,0.7746
19,5,rand1,SVM,20,696,0.5645,0.749,0.7681
19,5,rand1,RF,20,696,0.5234,0.7836,0.793
19,5,rand2,SVM,20,696,0.6115,0.7486,0.7629
19,5,rand2,RF,20,696,0.5689,0.782,0.7817
19,5,rand3,SVM,20,696,0.6001,0.7423,0.7542
19,5,rand3,RF,20,696,0.6197,0.7732,0.7801
19,5,rand4,SVM,20,696,0.5345,0.7497,0.7555
19,5,rand4,RF,20,696,0.5623,0.7858,0.7874
19,10,first,SVM,40,676,0.585,0.7449,0.7627
19,10,first,RF,40,676,0.6349,0.7708,0.7848
19,10,rand0,SVM,40,676,0.6478,0.7529,0.7698
19,10,rand0,RF,40,676,0.6342,0.7786,0.7852
19,10,rand1,SVM,40,676,0.6621,0.743,0.7642
19,10,rand1,RF,40,676,0.6996,0.7699,0.7767
19,10,rand2,SVM,40,676,0.6392,0.744,0.7575
19,10,rand2,RF,40,676,0.6663,0.7847,0.7885
19,10,rand3,SVM,40,676,0.6543,0.7563,0.7671
19,10,rand3,RF,40,676,0.7186,0.7801,0.7917
19,10,rand4,SVM,40,676,0.6973,0.74,0.7619
19,10,rand4,RF,40,676,0.7148,0.7701,0.7761
19,20,first,SVM,80,636,0.6643,0.7398,0.7668
19,20,first,RF,80,636,0.6165,0.764,0.7832
19,20,rand0,SVM,80,636,0.6533,0.7398,0.7504
19,20,rand0,RF,80,636,0.6837,0.7668,0.7796
19,20,rand1,SVM,80,636,0.7839,0.7504,0.7691
19,20,rand1,RF,80,636,0.7775,0.7812,0.7998
19,20,rand2,SVM,80,636,0.7718,0.7337,0.7575
19,20,rand2,RF,80,636,0.7016,0.7807,0.8054
19,20,rand3,SVM,80,636,0.7259,0.7447,0.7759
19,20,rand3,RF,80,636,0.7306,0.7781,0.7999
19,20,rand4,SVM,80,636,0.8144,0.7527,0.7762
19,20,rand4,RF,80,636,0.8153,0.7896,0.8091
19,50,first,SVM,200,516,0.732,0.7217,0.7399
19,50,first,RF,200,516,0.7439,0.7612,0.7787
19,50,rand0,SVM,200,516,0.7922,0.6977,0.7399
19,50,rand0,RF,200,516,0.8578,0.7328,0.7608
19,50,rand1,SVM,200,516,0.8064,0.7346,0.7584
19,50,rand1,RF,200,516,0.8222,0.778,0.7881
19,50,rand2,SVM,200,516,0.8335,0.7141,0.7628
19,50,rand2,RF,200,516,0.8255,0.7638,0.7883
19,50,rand3,SVM,200,516,0.8101,0.7089,0.7435
19,50,rand3,RF,200,516,0.8575,0.7386,0.7809
19,50,rand4,SVM,200,516,0.8288,0.7184,0.7475
19,50,rand4,RF,200,516,0.8565,0.7695,0.794
19,100,first,SVM,386,330,0.4877,0.4652,0.4767
19,100,first,RF,386,330,0.5291,0.5569,0.5606
19,100,rand0,SVM,386,330,0.5851,0.5288,0.53
19,100,rand0,RF,386,330,0.5966,0.5891,0.5896
19,100,rand1,SVM,386,330,0.6134,0.4526,0.5057
19,100,rand1,RF,386,330,0.6034,0.5307,0.5503
19,100,rand2,SVM,386,330,0.5502,0.4495,0.4879
19,100,rand2,RF,386,330,0.5638,0.5477,0.5728
19,100,rand3,SVM,386,330,0.6088,0.4806,0.4975
19,100,rand3,RF,386,330,0.5953,0.5829,0.6138
19,100,rand4,SVM,386,330,0.5771,0.4668,0.497
19,100,rand4,RF,386,330,0.5818,0.5467,0.5467
20,5,first,SVM,20,579,0.4684,0.7181,0.7135
20,5,first,RF,20,579,0.469,0.6905,0.7082
20,5,rand0,SVM,20,579,0.5538,0.7198,0.717
20,5,rand0,RF,20,579,0.5985,0.6755,0.7093
20,5,rand1,SVM,20,579,0.6183,0.7174,0.7173
20,5,rand1,RF,20,579,0.593,0.6896,0.7072
20,5,rand2,SVM,20,579,0.5983,0.7176,0.7153
20,5,rand2,RF,20,579,0.573,0.6846,0.7256
20,5,rand3,SVM,20,579,0.6387,0.7124,0.7151
20,5,rand3,RF,20,579,0.6477,0.6758,0.6962
20,5,rand4,SVM,20,579,0.6376,0.7163,0.7236
20,5,rand4,RF,20,579,0.6256,0.693,0.7142
20,10,first,SVM,40,559,0.5601,0.7169,0.7119
20,10,first,RF,40,559,0.6464,0.6893,0.7136
20,10,rand0,SVM,40,559,0.6737,0.7269,0.7428
20,10,rand0,RF,40,559,0.6686,0.6775,0.7347
20,10,rand1,SVM,40,559,0.7046,0.7216,0.7187
20,10,rand1,RF,40,559,0.7087,0.6811,0.7344
20,10,rand2,SVM,40,559,0.6639,0.7171,0.7305
20,10,rand2,RF,40,559,0.7087,0.6738,0.735
20,10,rand3,SVM,40,559,0.6813,0.725,0.7355
20,10,rand3,RF,40,559,0.7098,0.6907,0.7243
20,10,rand4,SVM,40,559,0.7414,0.7126,0.7256
20,10,rand4,RF,40,559,0.7073,0.6794,0.7224
20,20,first,SVM,80,519,0.6458,0.6906,0.6935
20,20,first,RF,80,519,0.7128,0.6845,0.7001
20,20,rand0,SVM,80,519,0.7877,0.7318,0.7446
20,20,rand0,RF,80,519,0.7757,0.6686,0.7687
20,20,rand1,SVM,80,519,0.7394,0.7381,0.7523
20,20,rand1,RF,80,519,0.7803,0.6896,0.763
20,20,rand2,SVM,80,519,0.7729,0.7163,0.7385
20,20,rand2,RF,80,519,0.7523,0.6654,0.7382
20,20,rand3,SVM,80,519,0.813,0.6994,0.708
20,20,rand3,RF,80,519,0.8056,0.6749,0.7228
20,20,rand4,SVM,80,519,0.8344,0.7158,0.7238
20,20,rand4,RF,80,519,0.7615,0.683,0.7406
20,50,first,SVM,200,399,0.7127,0.6655,0.6751
20,50,first,RF,200,399,0.7008,0.6376,0.7219
20,50,rand0,SVM,200,399,0.8465,0.7214,0.7546
20,50,rand0,RF,200,399,0.8059,0.6981,0.7982
20,50,rand1,SVM,200,399,0.8087,0.6651,0.7211
20,50,rand1,RF,200,399,0.8288,0.6084,0.7381
20,50,rand2,SVM,200,399,0.8337,0.6929,0.7119
20,50,rand2,RF,200,399,0.8892,0.6563,0.78
20,50,rand3,SVM,200,399,0.7645,0.6318,0.6749
20,50,rand3,RF,200,399,0.7394,0.6112,0.7457
20,50,rand4,SVM,200,399,0.8298,0.6602,0.6814
20,50,rand4,RF,200,399,0.7904,0.6363,0.7432
20,100,first,SVM,350,249,0.2293,0.234,0.2351
20,100,first,RF,350,249,0.3135,0.234,0.2351
20,100,rand0,SVM,350,249,0.33,0.2362,0.2368
20,100,rand0,RF,350,249,0.497,0.2368,0.2373
20,100,rand1,SVM,350,249,0.2464,0.2357,0.2368
20,100,rand1,RF,350,249,0.4918,0.2368,0.2401
20,100,rand2,SVM,350,249,0.2459,0.2362,0.2379
20,100,rand2,RF,350,249,1.0,0.2384,0.2417
20,100,rand3,SVM,350,249,0.2454,0.2395,0.2401
20,100,rand3,RF,350,249,0.496,0.2395,0.2438
20,100,rand4,SVM,350,249,0.247,0.2368,0.2379
20,100,rand4,RF,350,249,1.0,0.2384,0.2412
21,5,first,SVM,20,587,0.5527,0.7585,0.7639
21,5,first,RF,20,587,0.5577,0.7953,0.7955
21,5,rand0,SVM,20,587,0.588,0.7661,0.7683
21,5,rand0,RF,20,587,0.615,0.7998,0.8036
21,5,rand1,SVM,20,587,0.719,0.7592,0.7669
21,5,rand1,RF,20,587,0.6787,0.792,0.8136
21,5,rand2,SVM,20,587,0.6538,0.7635,0.7705
21,5,rand2,RF,20,587,0.6362,0.7994,0.8032
21,5,rand3,SVM,20,587,0.5599,0.7555,0.7581
21,5,rand3,RF,20,587,0.6052,0.7919,0.8049
21,5,rand4,SVM,20,587,0.5433,0.7559,0.7596
21,5,rand4,RF,20,587,0.6175,0.7945,0.8009
21,10,first,SVM,40,567,0.6124,0.7506,0.7532
21,10,first,RF,40,567,0.6364,0.7922,0.7991
21,10,rand0,SVM,40,567,0.8069,0.7483,0.7625
21,10,rand0,RF,40,567,0.6914,0.79,0.8048
21,10,rand1,SVM,40,567,0.7099,0.7567,0.7735
21,10,rand1,RF,40,567,0.6327,0.7885,0.8114
21,10,rand2,SVM,40,567,0.7352,0.7533,0.7641
21,10,rand2,RF,40,567,0.7012,0.7956,0.8005
21,10,rand3,SVM,40,567,0.7531,0.7555,0.7694
21,10,rand3,RF,40,567,0.7127,0.7908,0.7968
21,10,rand4,SVM,40,567,0.7188,0.7636,0.77
21,10,rand4,RF,40,567,0.717,0.8033,0.8053
21,20,first,SVM,80,527,0.6944,0.7417,0.7513
21,20,first,RF,80,527,0.6099,0.7932,0.803
21,20,rand0,SVM,80,527,0.7939,0.7646,0.7862
21,20,rand0,RF,80,527,0.8485,0.7904,0.8013
21,20,rand1,SVM,80,527,0.7352,0.7231,0.7452
21,20,rand1,RF,80,527,0.7185,0.7622,0.7858
21,20,rand2,SVM,80,527,0.8047,0.7541,0.7696
21,20,rand2,RF,80,527,0.8246,0.7891,0.8095
21,20,rand3,SVM,80,527,0.8174,0.7458,0.768
21,20,rand3,RF,80,527,0.786,0.7986,0.8248
21,20,rand4,SVM,80,527,0.7748,0.7458,0.7706
21,20,rand4,RF,80,527,0.7571,0.8053,0.83
21,50,first,SVM,200,407,0.7777,0.7148,0.7493
21,50,first,RF,200,407,0.776,0.7563,0.7892
21,50,rand0,SVM,200,407,0.8453,0.716,0.7577
21,50,rand0,RF,200,407,0.8067,0.7234,0.7672
21,50,rand1,SVM,200,407,0.8632,0.7162,0.761
21,50,rand1,RF,200,407,0.8745,0.7879,0.7948
21,50,rand2,SVM,200,407,0.8556,0.7396,0.7763
21,50,rand2,RF,200,407,0.8523,0.8014,0.8126
21,50,rand3,SVM,200,407,0.8905,0.7212,0.7819
21,50,rand3,RF,200,407,0.878,0.7748,0.8036
21,50,rand4,SVM,200,407,0.9038,0.7257,0.7869
21,50,rand4,RF,200,407,0.8747,0.7778,0.8155
21,100,first,SVM,358,249,0.3293,0.3187,0.3216
21,100,first,RF,358,249,0.3272,0.496,0.496
21,100,rand0,SVM,358,249,0.498,0.3237,0.4898
21,100,rand0,RF,358,249,0.499,0.498,0.498
21,100,rand1,SVM,358,249,0.498,0.3216,0.4887
21,100,rand1,RF,358,249,0.499,0.497,0.497
21,100,rand2,SVM,358,249,0.2475,0.3187,0.3223
21,100,rand2,RF,358,249,0.3293,0.4949,0.4949
21,100,rand3,SVM,358,249,0.496,0.3201,0.3237
21,100,rand3,RF,358,249,0.4949,0.4949,0.4949
21,100,rand4,SVM,358,249,0.499,0.3244,0.3272
21,100,rand4,RF,358,249,0.332,0.497,0.498
22,5,first,SVM,20,702,0.4626,0.737,0.7481
22,5,first,RF,20,702,0.4702,0.7512,0.7471
22,5,rand0,SVM,20,702,0.562,0.7395,0.7501
22,5,rand0,RF,20,702,0.632,0.7401,0.7372
22,5,rand1,SVM,20,702,0.6498,0.7365,0.7362
22,5,rand1,RF,20,702,0.6238,0.7383,0.7389
22,5,rand2,SVM,20,702,0.6045,0.7383,0.7386
22,5,rand2,RF,20,702,0.6164,0.7424,0.7471
22,5,rand3,SVM,20,702,0.5155,0.7406,0.7541
22,5,rand3,RF,20,702,0.568,0.7517,0.7481
22,5,rand4,SVM,20,702,0.6184,0.7365,0.743
22,5,rand4,RF,20,702,0.6394,0.7362,0.7363
22,10,first,SVM,40,682,0.5248,0.7341,0.7467
22,10,first,RF,40,682,0.5116,0.7562,0.7672
22,10,rand0,SVM,40,682,0.6465,0.7443,0.7625
22,10,rand0,RF,40,682,0.6868,0.7539,0.7694
22,10,rand1,SVM,40,682,0.6221,0.7405,0.7705
22,10,rand1,RF,40,682,0.6259,0.7285,0.7234
22,10,rand2,SVM,40,682,0.672,0.7393,0.7494
22,10,rand2,RF,40,682,0.6955,0.7401,0.7485
22,10,rand3,SVM,40,682,0.6183,0.7502,0.7778
22,10,rand3,RF,40,682,0.671,0.7395,0.7311
22,10,rand4,SVM,40,682,0.6923,0.7325,0.7512
22,10,rand4,RF,40,682,0.7315,0.7358,0.749
22,20,first,SVM,80,642,0.5389,0.7228,0.7414
22,20,first,RF,80,642,0.5608,0.7605,0.7832
22,20,rand0,SVM,80,642,0.7954,0.7339,0.776
22,20,rand0,RF,80,642,0.7672,0.7388,0.7641
22,20,rand1,SVM,80,642,0.7828,0.7348,0.7636
22,20,rand1,RF,80,642,0.7511,0.7345,0.7472
22,20,rand2,SVM,80,642,0.7598,0.7353,0.7763
22,20,rand2,RF,80,642,0.7542,0.7469,0.7584
22,20,rand3,SVM,80,642,0.7155,0.7503,0.7816
22,20,rand3,RF,80,642,0.7757,0.7528,0.7774
22,20,rand4,SVM,80,642,0.7511,0.7377,0.7784
22,20,rand4,RF,80,642,0.7852,0.7429,0.7632
22,50,first,SVM,200,522,0.7797,0.7146,0.7702
22,50,first,RF,200,522,0.8104,0.7772,0.786
22,50,rand0,SVM,200,522,0.8277,0.6991,0.7843
22,50,rand0,RF,200,522,0.8182,0.6995,0.7553
22,50,rand1,SVM,200,522,0.7574,0.7007,0.7627
22,50,rand1,RF,200,522,0.7416,0.7074,0.739
22,50,rand2,SVM,200,522,0.8394,0.7267,0.8001
22,50,rand2,RF,200,522,0.8436,0.73,0.7885
22,50,rand3,SVM,200,522,0.8473,0.7557,0.8039
22,50,rand3,RF,200,522,0.8061,0.7279,0.7625
22,50,rand4,SVM,200,522,0.8543,0.722,0.799
22,50,rand4,RF,200,522,0.8128,0.7276,0.7755
22,100,first,SVM,389,333,0.8398,0.6039,0.6163
22,100,first,RF,389,333,0.6573,0.5995,0.634
22,100,rand0,SVM,389,333,0.6766,0.5598,0.6019
22,100,rand0,RF,389,333,0.6613,0.5744,0.5978
22,100,rand1,SVM,389,333,0.6584,0.5601,0.6161
22,100,rand1,RF,389,333,0.6395,0.5171,0.5473
22,100,rand2,SVM,389,333,0.6381,0.5869,0.6154
22,100,rand2,RF,389,333,0.6503,0.541,0.5917
22,100,rand3,SVM,389,333,0.6364,0.5546,0.5628
22,100,rand3,RF,389,333,0.6817,0.5305,0.5829
22,100,rand4,SVM,389,333,0.6636,0.6001,0.6472
22,100,rand4,RF,389,333,0.6678,0.5807,0.6261
23,5,first,SVM,20,684,0.3257,0.6899,0.7091
23,5,first,RF,20,684,0.4381,0.7247,0.7195
23,5,rand0,SVM,20,684,0.6469,0.6968,0.7127
23,5,rand0,RF,20,684,0.6368,0.7282,0.74
23,5,rand1,SVM,20,684,0.6028,0.694,0.7262
23,5,rand1,RF,20,684,0.6609,0.7299,0.742
23,5,rand2,SVM,20,684,0.5795,0.7036,0.7257
23,5,rand2,RF,20,684,0.6685,0.7336,0.7489
23,5,rand3,SVM,20,684,0.6438,0.6894,0.7013
23,5,rand3,RF,20,684,0.6944,0.7212,0.7302
23,5,rand4,SVM,20,684,0.6145,0.697,0.7112
23,5,rand4,RF,20,684,0.6734,0.7325,0.7474
23,10,first,SVM,40,664,0.4298,0.6952,0.7195
23,10,first,RF,40,664,0.4926,0.7285,0.7537
23,10,rand0,SVM,40,664,0.6958,0.6965,0.7411
23,10,rand0,RF,40,664,0.6913,0.72,0.7233
23,10,rand1,SVM,40,664,0.7784,0.6985,0.7368
23,10,rand1,RF,40,664,0.7754,0.7282,0.7516
23,10,rand2,SVM,40,664,0.7868,0.6935,0.7275
23,10,rand2,RF,40,664,0.808,0.7264,0.7382
23,10,rand3,SVM,40,664,0.7567,0.6891,0.7412
23,10,rand3,RF,40,664,0.7488,0.7192,0.7438
23,10,rand4,SVM,40,664,0.6547,0.6959,0.7437
23,10,rand4,RF,40,664,0.7049,0.7278,0.7421
23,20,first,SVM,80,624,0.4985,0.7056,0.7715
23,20,first,RF,80,624,0.5098,0.7342,0.7495
23,20,rand0,SVM,80,624,0.844,0.6866,0.762
23,20,rand0,RF,80,624,0.7684,0.7122,0.7556
23,20,rand1,SVM,80,624,0.8007,0.6935,0.7514
23,20,rand1,RF,80,624,0.8277,0.7371,0.7691
23,20,rand2,SVM,80,624,0.8209,0.6877,0.7449
23,20,rand2,RF,80,624,0.7885,0.7093,0.7407
23,20,rand3,SVM,80,624,0.8293,0.6951,0.7741
23,20,rand3,RF,80,624,0.8198,0.7346,0.7758
23,20,rand4,SVM,80,624,0.8358,0.6868,0.7499
23,20,rand4,RF,80,624,0.8716,0.7162,0.7429
23,50,first,SVM,200,504,0.7203,0.7236,0.8113
23,50,first,RF,200,504,0.7775,0.752,0.8079
23,50,rand0,SVM,200,504,0.8903,0.6756,0.7885
23,50,rand0,RF,200,504,0.8376,0.7052,0.7517
23,50,rand1,SVM,200,504,0.8913,0.6862,0.8197
23,50,rand1,RF,200,504,0.9053,0.7181,0.8038
23,50,rand2,SVM,200,504,0.9104,0.6979,0.8079
23,50,rand2,RF,200,504,0.8794,0.7243,0.7986
23,50,rand3,SVM,200,504,0.8837,0.7222,0.824
23,50,rand3,RF,200,504,0.9095,0.7411,0.8157
23,50,rand4,SVM,200,504,0.9349,0.667,0.7785
23,50,rand4,RF,200,504,0.9346,0.7245,0.779
23,100,first,SVM,393,311,0.4973,0.6213,0.6642
23,100,first,RF,393,311,0.6434,0.5961,0.6437
23,100,rand0,SVM,393,311,0.7066,0.5863,0.6319
23,100,rand0,RF,393,311,0.706,0.5607,0.6421
23,100,rand1,SVM,393,311,0.7345,0.6083,0.6572
23,100,rand1,RF,393,311,0.7292,0.582,0.6612
23,100,rand2,SVM,393,311,0.7237,0.615,0.671
23,100,rand2,RF,393,311,0.7173,0.5926,0.6635
23,100,rand3,SVM,393,311,0.7147,0.6133,0.671
23,100,rand3,RF,393,311,0.7181,0.5769,0.6655
23,100,rand4,SVM,393,311,0.9587,0.604,0.6695
23,100,rand4,RF,393,311,0.9778,0.5821,0.646
24,5,first,SVM,20,633,0.7027,0.6944,0.7087
24,5,first,RF,20,633,0.72,0.7442,0.7614
24,5,rand0,SVM,20,633,0.7435,0.6965,0.7086
24,5,rand0,RF,20,633,0.7464,0.7314,0.7523
24,5,rand1,SVM,20,633,0.7053,0.7042,0.7236
24,5,rand1,RF,20,633,0.73,0.7395,0.7752
24,5,rand2,SVM,20,633,0.7998,0.6901,0.7008
24,5,rand2,RF,20,633,0.8052,0.7378,0.7609
24,5,rand3,SVM,20,633,0.7835,0.7009,0.7099
24,5,rand3,RF,20,633,0.7736,0.7392,0.7667
24,5,rand4,SVM,20,633,0.7823,0.6994,0.7031
24,5,rand4,RF,20,633,0.8227,0.7458,0.7481
24,10,first,SVM,40,613,0.808,0.6856,0.7239
24,10,first,RF,40,613,0.8555,0.7385,0.7882
24,10,rand0,SVM,40,613,0.7919,0.7002,0.7318
24,10,rand0,RF,40,613,0.8086,0.7361,0.7518
24,10,rand1,SVM,40,613,0.811,0.6925,0.7231
24,10,rand1,RF,40,613,0.8131,0.7321,0.7639
