subject,channel,alpha,f1,drop_pp
8,8,0.0,0.7855355095992514,1.8641984763640318
9,0,1.0,0.8205965825553186,0.0
9,0,0.75,0.833930856228937,-1.333427367361839
9,0,0.5,0.8392034240326709,-1.8606841477352254
9,0,0.25,0.8286786803339448,-0.8082097778626118
9,0,0.0,0.8270043758531413,-0.6407793297822706
9,1,1.0,0.8205965825553186,0.0
9,1,0.75,0.8259389878432611,-0.5342405287942498
9,1,0.5,0.8180391088556338,0.25574736996848424
9,1,0.25,0.8125864946867026,0.8010087868616012
9,1,0.0,0.8002971401145097,2.0299442440808946
9,2,1.0,0.8205965825553186,0.0
9,2,0.75,0.8293003727915162,-0.8703790236197606
9,2,0.5,0.8237446581196581,-0.3148075564339492
9,2,0.25,0.8275625054748091,-0.6965922919490497
9,2,0.0,0.8241984364224415,-0.36018538671228617
9,3,1.0,0.8205965825553186,0.0
9,3,0.75,0.821642161520048,-0.10455789647293434
9,3,0.5,0.8155379639208549,0.5058618634463774
9,3,0.25,0.8089474117054374,1.1649170849881263
9,3,0.0,0.8062211309376036,1.437545161771503
9,4,1.0,0.8205965825553186,0.0
9,4,0.75,0.8208760737435137,-0.02794911881950357
9,4,0.5,0.812690737556577,0.7905844998741696
9,4,0.25,0.8088334228317929,1.1763159723525707
9,4,0.0,0.8184018535851265,0.2194728970192128
9,5,1.0,0.8205965825553186,0.0
9,5,0.75,0.8276072741282591,-0.7010691572940431
9,5,0.5,0.8231497798694778,-0.255319731415915
9,5,0.25,0.8260603240867042,-0.5463741531385513
9,5,0.0,0.8148044016133991,0.5792180941919578
9,6,1.0,0.8205965825553186,0.0
9,6,0.75,0.8230644806883989,-0.24678981330802374
9,6,0.5,0.816672607089378,0.3923975465940588
9,6,0.25,0.8190610021379506,0.153558041736801
9,6,0.0,0.8118210071321751,0.8775575423143556
9,7,1.0,0.8205965825553186,0.0
9,7,0.75,0.8172904426165295,0.3306139938789143
9,7,0.5,0.8033980391211323,1.7198543434186364
9,7,0.25,0.7986666506444144,2.19299319109042
9,7,0.0,0.7765079539237185,4.408862863160012
9,8,1.0,0.8205965825553186,0.0
9,8,0.75,0.8233805869409158,-0.27840043855971164
9,8,0.5,0.8260248030363404,-0.5428220481021762
9,8,0.25,0.834940692247861,-1.4344109692542406
9,8,0.0,0.8356673393344368,-1.5070756779118177
