subject,channel,alpha,f1,drop_pp
9,4,0.25,0.8126747529227867,0.31995978855490215
9,4,0.0,0.8262428190385515,-1.0368468230215755
9,5,1.0,0.8158743508083357,0.0
9,5,0.75,0.8244669863117953,-0.8592635503459567
9,5,0.5,0.8245942154098973,-0.87198646015616
9,5,0.25,0.8237835131723077,-0.7909162363971989
9,5,0.0,0.818773084028443,-0.28987332201072524
9,6,1.0,0.8158743508083357,0.0
9,6,0.75,0.8018150824358923,1.4059268372443423
9,6,0.5,0.7874261181633211,2.8448232645014615
9,6,0.25,0.7689905722692607,4.688377853907499
9,6,0.0,0.7590872616021478,5.678708920618791
9,7,1.0,0.8158743508083357,0.0
9,7,0.75,0.8214954390474167,-0.5621088239081029
9,7,0.5,0.808920237087702,0.6954113720633703
9,7,0.25,0.792457509696992,2.341684111134368
9,7,0.0,0.7658803201605058,4.999403064782992
9,8,1.0,0.8158743508083357,0.0
9,8,0.75,0.8157577739496247,0.011657685871102608
9,8,0.5,0.8044755549351389,1.139879587319681
9,8,0.25,0.7921546413714571,2.371970943687862
9,8,0.0,0.7867475674787947,2.9126783329540995
10,0,1.0,0.6987031273373698,0.0
10,0,0.75,0.6874172763052554,1.1285851032114436
10,0,0.5,0.6650673127505788,3.363581458679099
10,0,0.25,0.6546449910605877,4.405813627678212
10,0,0.0,0.6667170241177461,3.1986103219623696
10,1,1.0,0.6987031273373698,0.0
10,1,0.75,0.7033979397702984,-0.46948124329285745
10,1,0.5,0.7266076951792476,-2.790456784187778
10,1,0.25,0.7241028897264358,-2.539976238906594
10,1,0.0,0.7195956138051203,-2.0892486467750437
10,2,1.0,0.6987031273373698,0.0
10,2,0.75,0.708790081749662,-1.0086954412292126
10,2,0.5,0.6977954144620812,0.09077128752886798
10,2,0.25,0.6872961822804466,1.140694505692319
10,2,0.0,0.6851968146277557,1.350631270961411
10,3,1.0,0.6987031273373698,0.0
10,3,0.75,0.7085026697642235,-0.9799542426853658
10,3,0.5,0.7254386044775439,-2.67354771401741
10,3,0.25,0.7151870130541432,-1.6483885716773394
10,3,0.0,0.7052412280701754,-0.6538100732805585
10,4,1.0,0.6987031273373698,0.0
10,4,0.75,0.6935850991186527,0.5118028218717097
10,4,0.5,0.69126513848473,0.7437988852639799
10,4,0.25,0.6737510504810892,2.4952076856280647
10,4,0.0,0.6704285116228086,2.8274615714561246
10,5,1.0,0.6987031273373698,0.0
10,5,0.75,0.7187167333530904,-2.0013606015720553
10,5,0.5,0.7335654060432256,-3.4862278705855787
10,5,0.25,0.7189133649225393,-2.021023758516949
10,5,0.0,0.7199301910411814,-2.1227063703811555
10,6,1.0,0.6987031273373698,0.0
10,6,0.75,0.702956421803171,-0.42532944658011385
10,6,0.5,0.7139358951467292,-1.5232767809359338
10,6,0.25,0.7358061644982413,-3.710303716087149
10,6,0.0,0.7440893914091948,-4.5386264071825
10,7,1.0,0.6987031273373698,0.0
10,7,0.75,0.7047896139993315,-0.6086486661961654
10,7,0.5,0.7115853396782105,-1.2882212340840637
10,7,0.25,0.7154814883178016,-1.6778360980431728
10,7,0.0,0.7137385645612446,-1.5035437223874792
10,8,1.0,0.6987031273373698,0.0
10,8,0.75,0.7324095065766492,-3.3706379239279327
10,8,0.5,0.7499754111341719,-5.127228379680204
10,8,0.25,0.7858709912391398,-8.716786390177
10,8,0.0,0.7883588900279586,-8.965576269058872
11,0,1.0,0.9027420688337446,0.0
11,0,0.75,0.906382954924231,-0.3640886090486406
11,0,0.5,0.9049627509170015,-0.22206820832568752
11,0,0.25,0.8967460332194499,0.5996035614294737
11,0,0.0,0.912576991047064,-0.9834922213319386
11,1,1.0,0.9027420688337446,0.0
11,1,0.75,0.9098919473543642,-0.7149878520619546
11,1,0.5,0.9051255127972296,-0.2383443963484999
11,1,0.25,0.8919972955975315,1.0744773236213145
11,1,0.0,0.901721428441203,0.10206403925416829
11,2,1.0,0.9027420688337446,0.0
11,2,0.75,0.8959226044685564,0.681946436518821
11,2,0.5,0.8845317542113043,1.8210314622440382
11,2,0.25,0.8887962733310499,1.3945795502694702
11,2,0.0,0.8721539880040119,3.0588080829732744
11,3,1.0,0.9027420688337446,0.0
11,3,0.75,0.9114143463027844,-0.8672277469039757
11,3,0.5,0.8922830713760321,1.0458997457712504
11,3,0.25,0.8829706097490478,1.9771459084696796
11,3,0.0,0.870843035668152,3.1899033165592616
11,4,1.0,0.9027420688337446,0.0
11,4,0.75,0.8991232082419832,0.3618860591761419
11,4,0.5,0.8807165116697367,2.202555716400789
11,4,0.25,0.8742091037334628,2.8532965100281804
11,4,0.0,0.8786934717568142,2.404859707693041
11,5,1.0,0.9027420688337446,0.0
11,5,0.75,0.8843811877450174,1.8360881088727243
11,5,0.5,0.8919914238566665,1.0750644977078117
11,5,0.25,0.8919522743179149,1.0789794515829731
11,5,0.0,0.902156455369479,0.05856134642656663
11,6,1.0,0.9027420688337446,0.0
11,6,0.75,0.9063450847069616,-0.3603015873216986
11,6,0.5,0.9111309891272852,-0.8388920293540547
11,6,0.25,0.912484837761517,-0.9742768927772372
11,6,0.0,0.9083439718398899,-0.560190300614527
11,7,1.0,0.9027420688337446,0.0
11,7,0.75,0.912859412557335,-1.011734372359041
11,7,0.5,0.9170488792240329,-1.430681039028825
11,7,0.25,0.9224641871943838,-1.9722118360639196
11,7,0.0,0.9069301973002837,-0.4188128466539043
11,8,1.0,0.9027420688337446,0.0
11,8,0.75,0.9041200013282701,-0.13779324945254467
11,8,0.5,0.901874126787279,0.08679420464656751
11,8,0.25,0.8997054988897695,0.3036569943975165
11,8,0.0,0.904059495154542,-0.13174263207973436
12,0,1.0,0.8740588718107791,0.0
12,0,0.75,0.8831358204272554,-0.9076948616476233
12,0,0.5,0.8870467357512539,-1.2987863940474798
12,0,0.25,0.8810139915499072,-0.6955119739128102
12,0,0.0,0.8888583252482641,-1.479945343748501
12,1,1.0,0.8740588718107791,0.0
12,1,0.75,0.8737429477959646,0.031592401481450594
12,1,0.5,0.8737189695851215,0.033990222565760675
12,1,0.25,0.8719941232511152,0.2064748559663876
12,1,0.0,0.8648726254795076,0.9186246331271519
12,2,1.0,0.8740588718107791,0.0
12,2,0.75,0.876587999696821,-0.2529127886041871
12,2,0.5,0.8768568916549906,-0.27980198442114634
12,2,0.25,0.8694733662942398,0.45855055165393566
12,2,0.0,0.8717894077859203,0.2269464024858836
12,3,1.0,0.8740588718107791,0.0
12,3,0.75,0.8754299241874348,-0.13710523766556904
12,3,0.5,0.8762706881533102,-0.22118163425310922
12,3,0.25,0.8588120235231131,1.5246848287665982
12,3,0.0,0.8557335069584342,1.8325364852344928
12,4,1.0,0.8740588718107791,0.0
12,4,0.75,0.886776418026418,-1.271754621563892
12,4,0.5,0.8807028594371791,-0.664398762639995
12,4,0.25,0.8926047507640543,-1.8545878953275197
12,4,0.0,0.8915473434212581,-1.748847161047895
12,5,1.0,0.8740588718107791,0.0
12,5,0.75,0.8778983232692679,-0.38394514584887407
12,5,0.5,0.8761507431018649,-0.20918712910857895
12,5,0.25,0.8751465598710104,-0.10876880602312955
12,5,0.0,0.8876044741419347,-1.3545602331155537
12,6,1.0,0.8740588718107791,0.0
12,6,0.75,0.8699125817058511,0.4146290104928063
12,6,0.5,0.8699125817058511,0.4146290104928063
12,6,0.25,0.8615000048524792,1.2558866958299886
12,6,0.0,0.8531498412068389,2.0909030603940226
12,7,1.0,0.8740588718107791,0.0
12,7,0.75,0.8714447937744845,0.26140780362946536
12,7,0.5,0.8648244117155616,0.9234460095217556
12,7,0.25,0.86856154653,0.5497325280779175
12,7,0.0,0.8625982052217759,1.1460666589003243
12,8,1.0,0.8740588718107791,0.0
12,8,0.75,0.8726131057823598,0.1445766028419282
12,8,0.5,0.8676165591401359,0.6442312670643213
12,8,0.25,0.8615505424683175,1.25083293424616
12,8,0.0,0.8556032409480686,1.8455630862710515
13,0,1.0,0.9184911836984918,0.0
13,0,0.75,0.922179611877135,-0.36884281786432327
13,0,0.5,0.9263291901918462,-0.7838006493354421
13,0,0.25,0.9239038837323428,-0.541270003385097
13,0,0.0,0.9238178465465918,-0.5326662848100017
13,1,1.0,0.9184911836984918,0.0
13,1,0.75,0.9198357022804698,-0.1344518581978038
13,1,0.5,0.9220384978037394,-0.35473141052475565
13,1,0.25,0.9206997412432195,-0.22085575447277073
13,1,0.0,0.9230696918963378,-0.45785081978459985
13,2,1.0,0.9184911836984918,0.0
13,2,0.75,0.9149557955938074,0.3535388104684456
13,2,0.5,0.919847102891065,-0.13559191925731628
13,2,0.25,0.9089663308419351,0.9524852856556687
13,2,0.0,0.9003167969253821,1.8174386773109674
13,3,1.0,0.9184911836984918,0.0
