rung,name,subject,n_test,f1_macro,bal_acc,acc,best_params,fit_time_sec
3,mean_scale,31,456,0.7877106820957784,0.7986232202847544,0.881578947368421,"{'clf__C': 1, 'clf__gamma': 'scale'}",36.9
3,mean_scale,32,396,0.7624191200747691,0.7896841660161333,0.8787878787878788,"{'clf__C': 1, 'clf__gamma': 'scale'}",37.09
3,mean_scale,33,417,0.8830125826831751,0.8849994068351024,0.9424460431654677,"{'clf__C': 1, 'clf__gamma': 'scale'}",37.7
3,mean_scale,34,369,0.884122248801148,0.9091647096930925,0.926829268292683,"{'clf__C': 1, 'clf__gamma': 'scale'}",37.53
3,mean_scale,35,512,0.7436462031412968,0.7847858007496356,0.82421875,"{'clf__C': 1, 'clf__gamma': 'scale'}",35.95
3,mean_scale,36,439,0.7399535782034139,0.7660289698660797,0.8405466970387244,"{'clf__C': 1, 'clf__gamma': 'scale'}",37.0
3,mean_scale,37,395,0.8229432027557477,0.8315823745518879,0.9164556962025316,"{'clf__C': 1, 'clf__gamma': 'scale'}",37.55
3,mean_scale,38,387,0.8274761227068145,0.8303051346801347,0.9147286821705426,"{'clf__C': 1, 'clf__gamma': 'scale'}",37.44
3,mean_scale,39,410,0.7667030837836045,0.7822886604136604,0.8975609756097561,"{'clf__C': 1, 'clf__gamma': 'scale'}",37.28
3,mean_scale,40,378,0.765656239539933,0.7787946708463951,0.8862433862433863,"{'clf__C': 1, 'clf__gamma': 'scale'}",37.6
