subject,channel,alpha,f1,drop_pp
10,2,0.75,0.7307597000057494,0.9322310399506484
10,2,0.5,0.7132359665063,2.684604389895595
10,2,0.25,0.6879902435872586,5.2091766817997325
10,2,0.0,0.6569856772182942,8.309633318696175
10,3,1.0,0.7400820104052559,0.0
10,3,0.75,0.7258921913306384,1.4189819074617471
10,3,0.5,0.7046539340986161,3.54280763066398
10,3,0.25,0.6759999963941354,6.408201401112046
10,3,0.0,0.5790514974956966,16.10305129095593
10,4,1.0,0.7400820104052559,0.0
10,4,0.75,0.741545768431442,-0.1463758026186146
10,4,0.5,0.7141062512266576,2.597575917859829
10,4,0.25,0.7116872608263454,2.8394749578910528
10,4,0.0,0.6919679896052663,4.811402079998961
10,5,1.0,0.7400820104052559,0.0
10,5,0.75,0.7229412065261374,1.7140803879118538
10,5,0.5,0.6638391952716928,7.624281513356312
10,5,0.25,0.6515858315961096,8.849617880914629
10,5,0.0,0.6566268398742573,8.34551705309986
10,6,1.0,0.7400820104052559,0.0
10,6,0.75,0.7354986022749181,0.45834081303377516
10,6,0.5,0.7328479339013046,0.7234076503951248
10,6,0.25,0.7179960618838187,2.2085948521437193
10,6,0.0,0.6943263916090002,4.5755618796255675
10,7,1.0,0.7400820104052559,0.0
10,7,0.75,0.7257800982136402,1.4301912191615695
10,7,0.5,0.6723010653290026,6.778094507625331
10,7,0.25,0.6058141265970413,13.426788380821463
10,7,0.0,0.5229909536742726,21.70910567309833
10,8,1.0,0.7400820104052559,0.0
10,8,0.75,0.7196759256278482,2.0406084777407685
10,8,0.5,0.6968289756103596,4.325303479489628
10,8,0.25,0.6617687685839717,7.8313241821284185
10,8,0.0,0.6363254179608594,10.37565924443965
11,0,1.0,0.8787952278502184,0.0
11,0,0.75,0.8456825228065553,3.3112705043663038
11,0,0.5,0.814776416863038,6.401881098718032
11,0,0.25,0.769151678181,10.96435496692183
11,0,0.0,0.7613967358577503,11.73984919924681
11,1,1.0,0.8787952278502184,0.0
11,1,0.75,0.8689163578003304,0.9878870049887967
11,1,0.5,0.8321299665279986,4.666526132221971
11,1,0.25,0.7981073741925261,8.068785365769227
11,1,0.0,0.7363827534196651,14.241247443055327
11,2,1.0,0.8787952278502184,0.0
11,2,0.75,0.8712532562116797,0.7541971638538647
11,2,0.5,0.8502551869754029,2.854004087481543
11,2,0.25,0.8339448463122544,4.485038153796395
11,2,0.0,0.8090392567772012,6.975597107301712
11,3,1.0,0.8787952278502184,0.0
11,3,0.75,0.876055701610253,0.27395262399653175
11,3,0.5,0.8513132127046313,2.7482015145587013
11,3,0.25,0.8077874429273031,7.100778492291527
11,3,0.0,0.7260590944862654,15.273613336395297
11,4,1.0,0.8787952278502184,0.0
11,4,0.75,0.8782493216631901,0.054590618702821114
11,4,0.5,0.8578428729479541,2.0952354902264214
11,4,0.25,0.8401151664427526,3.8680061407465716
11,4,0.0,0.755835843373494,12.29593844767244
11,5,1.0,0.8787952278502184,0.0
11,5,0.75,0.8796373148841117,-0.0842087033893324
11,5,0.5,0.8255341837837453,5.326104406647303
11,5,0.25,0.769581667049938,10.921356080028033
11,5,0.0,0.7465135773854832,13.228165046473517
11,6,1.0,0.8787952278502184,0.0
11,6,0.75,0.8845597828320184,-0.5764554981800063
11,6,0.5,0.8597688241782635,1.902640367195485
11,6,0.25,0.8085351403863805,7.026008746383782
11,6,0.0,0.7431537699585904,13.564145789162795
11,7,1.0,0.8787952278502184,0.0
11,7,0.75,0.8716536357289961,0.7141592121222229
11,7,0.5,0.8316891365023259,4.710609134789245
11,7,0.25,0.7347437367975653,14.405149105265302
11,7,0.0,0.6548540167975099,22.394121105270848
11,8,1.0,0.8787952278502184,0.0
11,8,0.75,0.8615374839808658,1.7257743869352526
11,8,0.5,0.8241971947825236,5.459803306769473
11,8,0.25,0.8049770115258437,7.381821632437468
11,8,0.0,0.7584446851199063,12.035054273031209
12,0,1.0,0.8368808717175695,0.0
12,0,0.75,0.8468104062243624,-0.9929534506792903
12,0,0.5,0.8348242632193542,0.20566084982153177
12,0,0.25,0.8206713592491869,1.6209512468382647
12,0,0.0,0.800705577456289,3.617529426128052
12,1,1.0,0.8368808717175695,0.0
12,1,0.75,0.8273829664741533,0.9497905243416205
12,1,0.5,0.8086802351714204,2.8200636546149127
12,1,0.25,0.7658730158730159,7.100785584455361
12,1,0.0,0.7039879721172411,13.289289960032846
12,2,1.0,0.8368808717175695,0.0
12,2,0.75,0.8465826337220911,-0.9701762004521552
12,2,0.5,0.8193810780279126,1.7499793689656928
12,2,0.25,0.7907170787454468,4.616379297212269
12,2,0.0,0.7377181079434499,9.91627637741196
12,3,1.0,0.8368808717175695,0.0
12,3,0.75,0.8399115249360476,-0.3030653218478063
