source_file,window_ms,feat_set,model,subject,n_windows,acc,f1_macro,bal_acc
freq_windows_WAK_UPS_DNS_STDUP_v1_w250_ov50_conf60_AorR_features_ext,250,ext,RF_balanced,24,653,0.9218989280245024,0.8667073375856091,0.8745497035885471
freq_windows_WAK_UPS_DNS_STDUP_v1_w250_ov50_conf60_AorR_features_ext,250,ext,RF_balanced,25,616,0.8993506493506493,0.8247356910033609,0.8381351528516436
freq_windows_WAK_UPS_DNS_STDUP_v1_w250_ov50_conf60_AorR_features_ext,250,ext,RF_balanced,26,789,0.8808618504435995,0.8153596546929854,0.8178534306382945
freq_windows_WAK_UPS_DNS_STDUP_v1_w250_ov50_conf60_AorR_features_ext,250,ext,RF_balanced,27,694,0.9380403458213257,0.8929320314102922,0.8877002413868773
freq_windows_WAK_UPS_DNS_STDUP_v1_w250_ov50_conf60_AorR_features_ext,250,ext,RF_balanced,28,700,0.8957142857142857,0.8368571595460006,0.8235317545451357
freq_windows_WAK_UPS_DNS_STDUP_v1_w250_ov50_conf60_AorR_features_ext,250,ext,RF_balanced,29,736,0.8845108695652174,0.8131015264336958,0.8043478719968271
freq_windows_WAK_UPS_DNS_STDUP_v1_w250_ov50_conf60_AorR_features_ext,250,ext,RF_balanced,30,654,0.9357798165137615,0.8862264939260498,0.8744641949529168
freq_windows_WAK_UPS_DNS_STDUP_v1_w250_ov50_conf60_AorR_features_ext,250,ext,RF_balanced,31,758,0.8522427440633246,0.7569274873385141,0.7625144912711401
freq_windows_WAK_UPS_DNS_STDUP_v1_w250_ov50_conf60_AorR_features_ext,250,ext,RF_balanced,32,686,0.892128279883382,0.8263827969173781,0.8234829473892391
freq_windows_WAK_UPS_DNS_STDUP_v1_w250_ov50_conf60_AorR_features_ext,250,ext,RF_balanced,33,692,0.9465317919075145,0.9119033688337291,0.9175360815832685
freq_windows_WAK_UPS_DNS_STDUP_v1_w250_ov50_conf60_AorR_features_ext,250,ext,RF_balanced,34,632,0.9018987341772152,0.8462373991486183,0.8494342948717949
freq_windows_WAK_UPS_DNS_STDUP_v1_w250_ov50_conf60_AorR_features_ext,250,ext,RF_balanced,35,852,0.8497652582159625,0.7972261004800074,0.7963727501640544
freq_windows_WAK_UPS_DNS_STDUP_v1_w250_ov50_conf60_AorR_features_ext,250,ext,RF_balanced,36,734,0.8910081743869209,0.8346941321311379,0.8343085106382978
freq_windows_WAK_UPS_DNS_STDUP_v1_w250_ov50_conf60_AorR_features_ext,250,ext,RF_balanced,37,680,0.9294117647058824,0.8822707865432247,0.8678729384082442
freq_windows_WAK_UPS_DNS_STDUP_v1_w250_ov50_conf60_AorR_features_ext,250,ext,RF_balanced,38,671,0.9329359165424739,0.8732624390561537,0.8582599688527829
freq_windows_WAK_UPS_DNS_STDUP_v1_w250_ov50_conf60_AorR_features_ext,250,ext,RF_balanced,39,693,0.9264069264069265,0.8451847827167458,0.8399170274170275
freq_windows_WAK_UPS_DNS_STDUP_v1_w250_ov50_conf60_AorR_features_ext,250,ext,RF_balanced,40,648,0.9398148148148148,0.8855921531063882,0.8791983911826768
freq_windows_WAK_UPS_DNS_STDUP_v1_w250_ov50_conf60_AorR_features_ext,250,ext,SVM_RBF_balanced_scaled,1,690,0.9347826086956522,0.913031433780048,0.9118834965875363
freq_windows_WAK_UPS_DNS_STDUP_v1_w250_ov50_conf60_AorR_features_ext,250,ext,SVM_RBF_balanced_scaled,2,520,0.9538461538461539,0.9327253453504843,0.9334038871279691
freq_windows_WAK_UPS_DNS_STDUP_v1_w250_ov50_conf60_AorR_features_ext,250,ext,SVM_RBF_balanced_scaled,3,594,0.9393939393939394,0.9014945145486589,0.8854352489885386
freq_windows_WAK_UPS_DNS_STDUP_v1_w250_ov50_conf60_AorR_features_ext,250,ext,SVM_RBF_balanced_scaled,4,556,0.8920863309352518,0.8446147453500394,0.8546046653716004
freq_windows_WAK_UPS_DNS_STDUP_v1_w250_ov50_conf60_AorR_features_ext,250,ext,SVM_RBF_balanced_scaled,5,708,0.8559322033898306,0.8237307734884567,0.8367080880655472
freq_windows_WAK_UPS_DNS_STDUP_v1_w250_ov50_conf60_AorR_features_ext,250,ext,SVM_RBF_balanced_scaled,6,583,0.8730703259005146,0.8323734609034563,0.8342684504750221
freq_windows_WAK_UPS_DNS_STDUP_v1_w250_ov50_conf60_AorR_features_ext,250,ext,SVM_RBF_balanced_scaled,7,600,0.935,0.9167982223303073,0.9205145701300324
freq_windows_WAK_UPS_DNS_STDUP_v1_w250_ov50_conf60_AorR_features_ext,250,ext,SVM_RBF_balanced_scaled,8,574,0.9198606271777003,0.8781662617568752,0.8776730052892843
freq_windows_WAK_UPS_DNS_STDUP_v1_w250_ov50_conf60_AorR_features_ext,250,ext,SVM_RBF_balanced_scaled,9,591,0.9018612521150592,0.8688329281856811,0.8698253698156105
freq_windows_WAK_UPS_DNS_STDUP_v1_w250_ov50_conf60_AorR_features_ext,250,ext,SVM_RBF_balanced_scaled,10,509,0.9076620825147348,0.850950593524666,0.8472842946527157
freq_windows_WAK_UPS_DNS_STDUP_v1_w250_ov50_conf60_AorR_features_ext,250,ext,SVM_RBF_balanced_scaled,11,518,0.9401544401544402,0.9151599548296198,0.920035450339482
freq_windows_WAK_UPS_DNS_STDUP_v1_w250_ov50_conf60_AorR_features_ext,250,ext,SVM_RBF_balanced_scaled,12,507,0.9151873767258383,0.8660978944490019,0.8601398601398601
freq_windows_WAK_UPS_DNS_STDUP_v1_w250_ov50_conf60_AorR_features_ext,250,ext,SVM_RBF_balanced_scaled,13,752,0.9348404255319149,0.8927956792917379,0.8946874621359437
freq_windows_WAK_UPS_DNS_STDUP_v1_w250_ov50_conf60_AorR_features_ext,250,ext,SVM_RBF_balanced_scaled,14,775,0.9225806451612903,0.8755291545538058,0.8796552995996683
