rung,name,subject,n_test,f1_macro,bal_acc,acc,best_params,fit_time_sec
3,mean_scale,28,700,0.802751648625109,0.805626601604082,0.8671428571428571,"{'clf__C': 1, 'clf__gamma': 'scale'}",154.83
3,mean_scale,29,736,0.8037798587399274,0.8008691114618671,0.873641304347826,"{'clf__C': 1, 'clf__gamma': 'scale'}",156.38
3,mean_scale,30,654,0.8040059719751332,0.8123890520507061,0.8899082568807339,"{'clf__C': 1, 'clf__gamma': 'scale'}",160.62
3,mean_scale,31,758,0.7340918274538094,0.7546827216023911,0.8390501319261213,"{'clf__C': 1, 'clf__gamma': 'scale'}",169.89
3,mean_scale,32,686,0.7357707426793634,0.7478261188562083,0.8454810495626822,"{'clf__C': 1, 'clf__gamma': 'scale'}",166.85
3,mean_scale,33,692,0.8382067895501709,0.8410774781782041,0.9075144508670521,"{'clf__C': 1, 'clf__gamma': 'scale'}",157.37
3,mean_scale,34,632,0.8423175942747149,0.8650314452704159,0.8955696202531646,"{'clf__C': 1, 'clf__gamma': 'scale'}",158.62
3,mean_scale,35,852,0.7309437258400238,0.7612654991214933,0.8075117370892019,"{'clf__C': 1, 'clf__gamma': 'scale'}",150.84
3,mean_scale,36,734,0.7040875634942992,0.733996407318124,0.8092643051771117,"{'clf__C': 1, 'clf__gamma': 'scale'}",154.89
3,mean_scale,37,680,0.7961891858803415,0.8034622084307261,0.8926470588235295,"{'clf__C': 1, 'clf__gamma': 'scale'}",154.39
3,mean_scale,38,671,0.8108652090258592,0.8203058354543659,0.8912071535022354,"{'clf__C': 1, 'clf__gamma': 'scale'}",160.29
3,mean_scale,39,693,0.7478608553780732,0.7684758297258298,0.8643578643578643,"{'clf__C': 1, 'clf__gamma': 'scale'}",156.57
3,mean_scale,40,648,0.7466845799121155,0.7609739320627541,0.8595679012345679,"{'clf__C': 1, 'clf__gamma': 'scale'}",155.47
